book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1314,391,10,9342,339,7,50,2014,96,5
760,247,1,29705,576,8,48,2020,5,3
1169,90,4,13735,442,1,3,2008,197,2
1502,17,5,27917,309,5,12,2005,174,1
2714,314,7,6374,146,8,16,2020,106,7
1929,79,6,3533,113,2,40,2006,79,7
1806,263,2,12617,635,5,31,2021,110,1
2652,25,9,7238,464,8,26,2001,63,7
1373,104,2,28987,468,7,39,2013,117,7
2945,361,6,1764,641,7,48,2010,56,2
1248,421,4,3444,543,8,16,2009,51,6
1521,145,7,4926,578,8,49,2008,74,7
2321,250,9,13677,283,6,16,2002,73,6
453,432,7,4086,672,9,28,2006,82,1
584,355,1,18063,575,2,5,2002,198,1
2561,141,2,13563,155,2,34,2006,80,2
1205,427,6,7196,378,8,43,2006,153,2
1278,259,1,1895,453,8,10,2007,133,3
122,184,4,26299,598,3,39,2013,94,7
776,207,7,3287,594,1,10,2019,47,7
1125,291,5,4170,630,1,36,2005,198,2
2561,431,7,14753,108,9,15,2004,111,3
114,226,4,1260,160,4,42,2002,54,5
2499,420,6,12744,245,4,11,2020,56,5
2680,205,8,18628,228,8,48,2017,65,6
1406,302,10,10035,575,10,23,2017,174,4
45,38,8,17656,576,10,39,2005,115,3
1112,315,7,5256,359,5,22,2017,167,7
1062,326,10,13625,214,1,4,2000,174,4
1827,209,9,23338,298,4,40,2018,135,2
1688,111,6,9553,427,8,39,2011,126,2
687,415,7,22645,292,6,27,2004,62,4
2189,289,6,3573,647,1,23,2016,170,1
2705,135,7,15054,334,4,19,2005,64,5
367,94,6,27146,221,7,16,2010,180,5
2720,102,1,24053,563,2,21,2020,194,5
962,97,8,8744,617,8,26,2020,81,3
945,424,6,14773,614,9,48,2005,79,6
2669,172,7,8288,133,3,6,2005,87,3
2369,69,9,8365,317,9,27,2009,11,2
599,357,5,9874,649,10,8,2010,162,1
2415,222,1,18950,526,3,19,2014,11,2
1092,297,10,9214,101,7,50,2008,131,6
2925,148,8,18167,493,7,30,2002,37,1
2341,248,2,24903,275,5,16,2012,89,1
2679,437,9,23288,567,2,18,2011,74,5
1485,14,3,9309,550,4,23,2018,23,7
194,118,3,18244,510,8,29,2016,167,1
1646,447,9,7478,295,10,37,2021,156,3
1774,118,8,365,472,3,48,2016,121,6
1498,440,4,5351,95,1,20,2020,122,2
127,172,3,24790,324,1,16,2008,179,7
1680,249,2,5177,316,9,27,2010,29,3
359,196,1,15450,293,2,11,2018,77,4
2335,252,8,3599,161,10,48,2020,133,1
2041,14,10,25051,283,7,25,2016,172,7
1400,327,4,27333,679,10,10,2018,165,4
2068,433,10,1037,286,5,1,2021,167,1
2774,307,10,4803,568,8,23,2014,148,6
1991,250,5,22551,554,10,5,2013,40,7
2795,221,8,14032,425,1,49,2012,114,6
119,58,3,16221,341,7,16,2003,157,1
1175,196,6,10818,637,3,41,2003,200,7
1927,148,10,28339,682,5,4,2015,37,2
2946,422,3,19060,509,4,28,2017,128,6
865,56,10,929,84,10,18,2021,190,5
864,57,9,29391,279,6,5,2019,34,2
1169,155,2,8826,606,6,37,2001,174,3
1540,429,10,21775,201,10,23,2008,187,7
2895,314,10,17900,389,1,42,2012,139,1
1601,23,4,14061,443,7,9,2011,188,2
2070,295,3,9287,373,4,16,2012,112,3
317,84,6,1646,364,6,27,2018,85,5
2214,393,5,5384,257,7,44,2000,24,6
677,399,1,18517,398,3,46,2017,162,3
467,395,4,13725,543,5,37,2004,89,4
1849,165,2,1238,205,6,18,2007,32,2
1068,268,6,28845,541,9,19,2021,30,5
1866,405,6,25442,113,8,22,2017,170,4
2380,337,2,25703,533,7,23,2015,92,6
2721,158,2,14442,93,2,4,2006,199,6
2079,134,10,15714,258,8,3,2017,105,3
285,23,1,26569,437,4,43,2010,51,1
547,214,4,15127,216,5,29,2012,5,2
2838,41,9,4430,261,6,5,2015,93,3
1030,122,7,11454,453,6,29,2021,93,1
1593,377,8,24376,634,5,19,2001,117,4
1142,163,6,24155,418,1,12,2002,9,1
1024,408,1,4024,239,10,2,2001,137,4
1799,434,6,6858,123,10,19,2016,171,3
2063,119,10,13638,296,8,16,2003,74,7
1844,444,7,28073,84,8,27,2020,112,1
1077,117,4,7222,226,2,46,2020,39,7
229,396,9,18728,264,3,14,2019,172,6
2882,418,4,13474,685,3,6,2002,51,4
2336,447,6,29930,253,10,46,2008,167,3
447,70,3,2801,507,8,4,2011,145,2
1324,186,8,28267,505,1,29,2003,107,7
848,316,1,25963,554,3,21,2004,113,1
426,403,3,29903,132,5,12,2013,26,2
2195,77,9,14306,385,9,5,2004,58,4
2868,153,4,26060,92,9,32,2001,155,3
2168,260,5,3557,260,7,16,2005,105,2
2311,3,5,22971,310,10,45,2000,60,2
1894,221,1,6693,569,3,31,2015,17,4
2299,280,6,4564,92,6,33,2013,152,6
2377,323,10,4394,321,6,7,2013,71,5
1798,231,6,29024,316,1,43,2014,9,4
535,438,7,28123,628,4,46,2008,114,6
2445,248,3,15121,238,3,15,2011,38,6
938,187,6,15567,329,8,43,2007,78,6
2685,287,7,5114,519,7,17,2000,101,3
736,187,4,3646,308,6,23,2010,94,5
1334,360,8,27358,412,8,42,2008,35,7
1711,407,8,4033,113,2,36,2014,87,7
704,148,4,398,529,3,24,2016,197,5
775,11,4,6987,446,9,26,2002,172,7
1598,267,9,22028,610,1,10,2019,85,2
2773,25,8,17829,395,6,45,2014,84,5
2724,172,1,25236,489,5,9,2021,196,1
2818,436,3,24632,236,3,15,2000,58,3
564,54,3,17400,164,8,25,2000,59,5
314,21,1,25770,541,8,10,2009,158,4
332,245,9,5438,591,3,27,2013,43,7
593,143,2,16362,117,7,46,2006,5,5
2252,386,7,23223,443,10,15,2012,145,2
700,430,3,21396,617,7,40,2006,40,3
2773,354,5,26856,219,8,7,2017,11,2
170,430,1,2383,376,1,27,2016,141,5
1848,247,8,10358,532,6,37,2018,69,4
728,227,5,15593,237,7,20,2020,188,6
2275,220,10,13850,506,10,32,2014,60,5
1823,144,9,521,227,8,8,2013,183,1
1039,69,5,18096,84,6,4,2016,195,7
2335,359,8,26281,227,4,42,2007,126,6
909,23,2,3392,606,10,4,2008,123,5
1775,179,10,24776,540,5,11,2000,124,7
584,168,10,23395,484,6,41,2000,198,1
1594,297,2,14007,224,8,1,2019,167,2
435,143,6,9930,390,4,37,2008,197,5
1486,363,5,3910,456,5,36,2002,53,3
1580,414,6,23694,263,5,24,2006,92,5
1705,385,7,6125,316,10,5,2002,50,5
1512,258,7,21831,417,8,5,2003,3,3
2937,434,10,22334,177,6,4,2000,95,5
1254,137,9,3295,201,5,37,2012,134,7
1773,227,7,7742,663,5,30,2010,178,7
242,408,10,19947,201,8,41,2004,174,7
2838,413,6,20958,459,1,13,2002,172,7
1082,362,10,19120,539,6,13,2000,118,4
1342,427,7,18358,139,7,37,2004,100,5
120,162,6,9120,417,2,38,2002,42,6
639,25,7,27603,444,7,7,2000,50,2
2122,323,7,1387,235,5,30,2019,56,2
1852,54,1,4172,408,2,27,2004,191,7
375,67,3,4659,651,1,8,2008,190,3
1248,12,5,15362,472,9,3,2010,91,3
90,362,7,16571,175,1,39,2011,12,7
2792,169,6,3640,512,9,29,2002,143,5
1560,269,6,21431,462,5,16,2018,181,2
834,136,3,14920,219,10,18,2018,70,3
2389,302,1,1582,591,1,33,2004,114,3
2117,219,10,21047,326,1,2,2007,47,1
312,373,10,20018,376,9,39,2021,159,2
2899,228,2,22588,468,6,21,2008,69,6
136,48,1,13654,676,4,22,2003,3,1
1128,240,5,5501,492,7,41,2014,192,2
1045,172,7,11192,320,8,20,2020,156,6
2491,146,8,15745,382,1,24,2008,49,1
2912,240,2,29764,562,10,2,2008,27,1
2094,101,7,3697,448,4,31,2003,125,2
2356,251,3,21612,276,10,46,2002,21,3
543,416,2,2215,284,7,28,2017,165,1
157,157,6,21341,281,1,46,2021,121,1
609,31,4,25271,283,10,23,2001,54,1
2114,339,5,5902,243,5,29,2005,15,1
1865,297,7,26143,442,6,49,2002,34,7
1500,172,6,1908,658,5,10,2004,171,2
2234,407,3,29034,331,8,10,2002,31,3
539,401,6,5898,175,6,47,2002,118,2
2237,336,8,14771,361,3,11,2019,187,6
971,237,4,15151,615,5,5,2021,21,3
2637,229,6,5119,504,9,25,2007,22,5
2536,330,10,17594,663,3,14,2000,157,1
989,282,10,22282,313,7,1,2009,25,5
1143,31,2,15767,606,4,49,2020,15,3
1840,144,1,3815,387,2,4,2005,118,7
90,274,10,27038,623,2,39,2016,158,2
286,339,4,14791,170,3,23,2012,23,6
2400,98,7,1000,599,9,43,2001,92,6
670,442,10,14462,366,6,45,2004,115,5
823,52,4,22646,201,5,17,2008,82,1
549,209,2,21496,359,8,8,2021,113,7
2438,51,7,27051,390,3,8,2007,188,5
872,160,10,27349,327,6,40,2018,63,6
25,17,6,7068,478,1,24,2005,157,4
1344,24,8,20627,110,8,5,2002,70,1
2490,399,4,1203,630,6,24,2003,66,2
1989,171,10,14850,353,6,42,2012,9,3
1458,221,4,697,638,9,19,2000,192,7
1109,131,4,23603,239,8,37,2011,144,2
336,330,5,257,395,3,11,2008,128,2
1176,400,4,4886,276,8,41,2003,33,5
1805,203,4,7363,364,5,29,2000,93,3
1402,310,9,8138,95,4,32,2008,64,5
2268,204,6,28214,224,8,22,2003,182,3
2061,382,4,12782,366,8,46,2021,97,6
466,394,2,6268,605,6,22,2004,145,6
2471,279,1,4268,656,7,46,2019,14,2
13,175,8,9929,143,1,36,2003,134,3
771,40,10,3913,577,3,48,2011,57,7
347,27,9,6710,288,1,32,2005,142,5
1275,19,2,6714,97,8,39,2001,111,4
1823,295,10,4576,606,5,33,2015,193,4
2135,218,9,25791,134,6,47,2011,192,6
1240,20,4,5651,85,1,21,2001,82,7
36,416,3,29909,583,5,30,2004,148,7
1511,314,9,4687,678,6,29,2004,15,2
33,37,2,29890,658,1,33,2012,92,5
2099,31,6,22326,505,6,35,2020,3,4
1902,13,10,20440,453,10,12,2006,116,5
785,308,4,13172,212,10,42,2001,164,2
1804,265,4,12169,168,6,36,2002,98,1
264,233,4,8859,626,10,20,2003,150,5
944,352,3,28262,578,4,41,2013,6,4
440,337,5,12901,96,2,43,2016,85,7
2566,22,9,23773,109,6,7,2003,200,3
1663,304,1,23151,610,1,39,2004,63,6
1987,207,3,16089,203,10,30,2020,196,6
2996,146,8,1741,336,10,9,2006,185,3
2023,439,8,20281,460,7,28,2020,97,3
1802,310,7,20355,533,5,42,2007,21,1
2617,227,10,3690,228,9,28,2004,154,5
234,110,3,17592,126,3,3,2002,71,2
266,24,4,7915,673,8,21,2014,39,5
2842,403,5,21511,198,2,32,2013,137,3
2475,295,7,26289,103,8,30,2010,84,2
2151,129,4,27205,166,7,7,2017,61,7
2527,75,4,19688,354,7,14,2003,25,7
2703,142,5,27064,326,1,44,2014,161,3
680,98,4,10539,685,10,21,2020,13,4
2777,304,10,22927,262,1,36,2009,131,3
986,50,5,555,569,10,10,2020,199,2
1951,363,3,7436,178,9,45,2017,85,6
1208,2,5,25667,499,10,19,2013,29,1
71,389,4,1999,208,7,26,2001,143,1
1815,188,3,29141,190,2,34,2000,50,6
2892,253,5,27772,240,6,38,2015,138,5
1093,76,6,19914,585,8,19,2013,153,3
667,102,4,17908,156,5,10,2000,13,6
537,66,3,3920,102,7,24,2014,60,5
385,62,6,11941,301,8,28,2007,54,3
819,375,5,8824,439,1,9,2001,91,3
1021,257,1,17561,91,9,12,2021,195,6
563,339,10,17,368,1,3,2010,50,2
1876,204,10,7562,520,3,34,2016,120,2
513,376,7,21810,624,9,41,2003,26,4
2509,432,5,26315,475,6,31,2019,136,1
1413,449,4,25075,194,7,30,2015,26,1
2339,294,10,28598,366,1,30,2001,147,2
676,183,5,8097,86,9,31,2016,81,6
1801,332,5,21382,579,6,10,2011,163,3
2080,76,7,25891,361,4,13,2016,100,2
2105,298,8,737,371,10,21,2019,159,5
1600,167,7,25843,128,9,18,2003,121,1
2275,422,6,121,510,3,33,2014,34,4
1711,121,7,22345,346,8,49,2004,192,2
874,179,2,21650,409,2,10,2000,73,2
1973,5,4,2719,374,2,38,2008,160,6
371,106,9,17894,281,6,8,2021,138,3
2484,304,1,24706,450,7,22,2018,112,6
1298,74,6,22371,204,5,36,2004,166,3
1490,246,4,28368,376,8,9,2005,155,4
1483,178,1,27077,601,9,11,2002,42,3
225,219,4,8896,192,4,9,2021,62,3
2988,3,8,10457,647,1,3,2021,169,7
2180,404,5,4328,238,1,15,2013,17,7
2644,427,6,7297,325,7,23,2012,176,6
2032,350,5,27478,263,2,31,2005,129,6
1256,348,9,21085,421,2,7,2014,44,7
2267,19,6,10607,364,7,41,2016,140,1
860,116,10,29833,445,5,7,2007,90,5
2792,228,8,6402,676,7,7,2017,21,3
621,400,10,10264,199,4,12,2012,92,1
2141,148,9,20055,126,10,25,2020,100,6
753,138,8,547,623,3,35,2016,39,1
387,252,10,23954,145,2,25,2007,2,6
636,30,2,8340,323,4,21,2020,56,3
1442,441,7,27032,614,9,38,2018,31,2
122,389,10,20549,114,5,37,2019,105,3
2274,6,1,15473,431,1,4,2020,133,4
309,363,3,1323,513,4,9,2008,124,7
2866,400,2,9510,555,1,49,2012,99,4
1457,182,8,29248,219,5,48,2005,150,7
1741,390,9,14001,674,1,31,2009,48,5
2920,128,1,390,692,8,46,2019,103,1
875,418,10,29035,585,9,32,2018,167,7
1688,328,10,20067,115,7,9,2006,111,2
597,257,6,6389,252,3,19,2001,186,5
445,29,9,27197,110,3,10,2013,27,7
1554,226,4,12146,403,6,15,2020,133,1
839,447,2,8042,224,4,1,2006,12,1
252,184,8,23240,554,6,11,2012,181,2
518,316,1,28879,300,2,38,2010,74,3
2620,447,3,6361,505,4,22,2005,170,3
671,24,4,17532,353,6,33,2006,173,3
2423,84,5,23883,82,8,23,2009,148,3
1570,250,9,29182,210,8,48,2004,196,3
518,138,2,10146,77,9,26,2011,160,5
1852,209,7,6666,369,6,7,2002,136,4
2952,288,3,22848,159,10,2,2019,44,6
1002,145,8,18699,220,4,14,2001,109,4
2673,147,3,29407,344,4,23,2020,145,3
2968,432,4,16062,205,9,4,2018,148,2
2184,73,6,23493,536,8,44,2007,20,4
2408,340,10,27988,633,3,33,2014,45,7
1124,99,7,19932,610,5,35,2013,199,1
1099,438,3,7793,486,10,39,2004,3,3
2337,412,7,15658,269,4,30,2015,51,7
2311,374,1,14961,76,2,48,2005,53,4
2419,157,2,14750,287,9,15,2009,139,5
341,333,4,5714,456,3,40,2020,179,7
1723,377,8,25705,496,9,15,2011,19,6
1094,1,6,24144,442,9,27,2014,137,1
1293,412,4,434,386,1,31,2008,133,4
747,278,6,20876,675,2,26,2013,112,5
1210,322,3,27851,699,5,11,2009,160,2
44,175,1,25037,521,1,13,2017,101,6
1096,200,5,28916,556,2,50,2013,113,6
1472,184,4,25479,393,6,30,2016,1,6
122,307,2,11549,165,10,7,2021,136,3
2968,43,8,8227,577,3,12,2021,28,3
571,132,5,28011,450,3,42,2000,167,2
2379,364,6,13130,226,10,31,2010,44,6
369,75,3,12858,556,6,15,2011,98,2
1254,12,3,6111,651,6,6,2018,69,4
1266,287,3,22415,487,9,34,2012,43,6
697,404,5,112,319,7,19,2006,103,6
2548,239,2,1549,683,1,12,2004,67,3
2815,105,9,13650,509,9,20,2017,66,6
2929,112,8,19265,271,7,31,2014,108,2
1939,397,6,25260,386,10,42,2007,91,3
984,296,2,4302,126,3,7,2017,73,1
2128,338,9,13480,692,4,49,2005,32,5
2031,324,7,7567,182,8,11,2011,128,1
1985,143,7,18450,143,9,3,2008,13,2
995,158,9,27641,259,1,33,2021,68,3
1235,330,5,25288,209,3,10,2001,34,2
1395,235,6,9046,564,8,3,2006,102,3
199,124,2,28279,366,3,6,2020,80,2
757,230,10,11754,477,6,24,2019,53,6
2489,89,3,19712,207,5,4,2014,39,4
2402,397,6,20564,277,3,41,2002,86,6
1053,3,9,15253,445,7,31,2019,194,5
2436,441,5,7329,533,4,15,2018,181,4
1801,344,10,18312,253,4,34,2021,70,2
2853,47,10,26990,610,5,12,2020,174,4
720,142,7,26538,349,9,2,2006,199,4
889,214,2,29559,209,4,47,2018,55,1
1570,429,8,13008,413,1,48,2009,116,4
116,333,7,18237,133,4,8,2012,88,7
2619,288,8,21333,178,10,6,2019,180,4
1908,425,5,3931,303,5,12,2000,112,3
1852,196,10,16696,345,8,20,2012,102,6
2208,296,8,1964,629,2,39,2003,111,6
1767,327,7,27770,512,10,38,2013,181,3
2466,225,6,28620,393,2,35,2008,16,1
1055,246,2,22721,630,2,40,2021,40,6
2135,139,3,26024,214,3,28,2005,177,2
176,155,9,15207,508,9,4,2015,182,2
2072,130,7,12793,373,9,3,2006,186,3
663,295,3,15437,635,7,26,2003,89,7
1901,309,8,281,104,1,30,2007,60,2
1785,278,5,27800,185,7,48,2011,56,7
1328,248,10,25013,428,3,17,2018,19,3
1769,52,2,19963,283,6,3,2007,119,3
1806,3,8,21468,362,7,5,2008,102,5
2648,48,10,21498,533,1,24,2017,174,6
308,150,3,13044,133,7,29,2015,103,2
966,93,5,27421,277,5,25,2007,111,3
2647,128,3,28423,104,4,27,2004,171,6
2348,99,10,11146,663,8,45,2008,140,7
1063,410,7,2453,244,5,25,2003,2,4
2593,99,3,1963,489,5,33,2002,78,2
2077,427,9,12554,123,3,19,2011,23,1
1111,190,5,11283,324,6,48,2006,100,2
2099,350,8,20622,669,8,27,2003,142,6
1928,161,3,12326,522,2,26,2005,172,7
1905,399,4,14043,228,1,15,2000,108,3
1888,225,9,26474,271,6,12,2011,109,4
1638,210,1,6095,124,7,45,2010,84,7
15,440,6,24696,79,7,40,2011,21,1
1403,370,4,6757,689,2,22,2015,196,1
2053,60,3,16960,695,5,11,2009,39,1
1414,31,6,25120,481,3,4,2005,149,1
462,388,5,19608,402,2,17,2018,109,1
300,65,7,9509,647,10,39,2017,4,3
756,45,2,23127,304,4,1,2000,100,6
1286,59,10,26343,241,9,15,2009,144,7
1740,265,1,7265,503,2,34,2017,55,1
544,58,6,17824,410,1,36,2008,105,5
782,379,3,4634,184,8,14,2010,167,3
1233,120,2,6689,529,6,9,2005,89,5
287,176,4,13191,286,2,50,2014,144,5
102,362,1,16428,677,8,11,2005,190,5
427,298,2,1850,644,3,42,2017,60,3
1031,403,3,2705,505,6,33,2012,102,5
427,206,1,14149,580,10,40,2000,26,1
2283,316,4,24148,526,1,24,2013,104,5
1701,73,2,18264,595,8,44,2021,164,6
2621,372,10,20174,416,7,15,2017,62,6
2049,121,6,25370,394,4,12,2002,32,3
431,153,1,27434,314,1,12,2003,106,2
650,390,10,4981,443,7,28,2005,135,6
1380,163,7,8282,549,5,12,2004,52,1
1559,120,9,25688,211,6,36,2008,108,2
1691,222,1,18349,312,9,46,2013,78,7
1175,147,7,27496,253,5,49,2020,82,6
1768,203,3,16122,392,1,3,2003,79,3
1685,421,10,20215,445,4,20,2020,9,3
997,209,10,27779,290,5,18,2010,14,6
1476,324,8,26902,85,7,24,2012,148,4
2620,405,5,20565,577,7,5,2005,188,6
2976,374,1,24823,208,3,9,2016,38,1
2928,87,2,8127,518,4,45,2008,97,4
611,305,8,7724,113,4,43,2008,140,3
2555,84,8,18413,256,9,8,2012,50,2
1611,254,10,11949,323,9,36,2011,169,4
289,199,5,12222,616,10,50,2003,169,2
1574,409,2,10810,362,2,42,2009,39,2
1677,385,6,27033,157,4,47,2016,120,2
2465,193,5,28405,507,3,9,2021,123,2
1682,219,2,10571,414,9,7,2003,1,7
2360,172,6,26144,490,7,11,2010,97,3
273,450,3,3333,153,1,29,2020,62,2
2861,327,3,6549,657,3,7,2016,140,5
2720,167,4,10316,94,4,42,2001,125,6
838,261,2,26486,628,1,41,2009,146,4
760,374,5,29462,447,5,14,2011,154,5
309,309,3,14324,645,8,44,2002,76,6
1558,353,3,25049,683,9,10,2017,141,6
2446,422,10,28875,698,8,23,2021,195,6
2109,165,1,2010,448,8,11,2007,8,3
1751,88,1,26691,449,10,12,2019,15,4
57,190,3,9500,659,2,21,2010,113,3
2354,305,8,21814,203,3,2,2007,76,7
283,190,4,16445,596,7,33,2004,157,3
2304,288,9,15812,194,2,40,2018,98,2
1450,158,4,16948,498,10,13,2010,14,6
2199,372,4,5181,551,3,28,2011,145,7
215,83,9,3164,343,9,36,2019,65,2
2460,248,8,9914,162,9,9,2011,118,6
1850,450,8,12308,574,2,10,2010,23,3
2206,120,3,10326,293,1,43,2003,47,5
1645,330,10,20709,213,8,8,2009,183,3
2716,440,2,23588,79,1,17,2015,178,3
1248,205,4,5399,490,6,45,2011,138,6
2823,160,7,2145,670,2,48,2021,59,6
2529,376,9,22393,266,4,24,2015,65,1
2276,379,9,543,438,2,41,2020,21,5
1837,116,7,21635,415,4,14,2004,162,3
2334,137,4,2632,191,3,39,2005,127,2
480,51,2,8958,370,10,25,2011,65,6
113,200,9,9294,75,4,33,2017,59,7
2415,161,5,12624,582,1,31,2008,22,6
1608,339,10,22731,389,3,4,2020,44,3
644,315,5,1886,285,2,19,2011,11,6
2438,93,5,26153,594,3,21,2002,161,3
2307,62,6,11421,265,8,36,2013,152,2
39,114,6,24408,477,10,17,2002,104,1
2586,321,9,22720,364,9,49,2015,8,2
658,139,3,27242,461,6,20,2015,145,6
2892,69,5,2144,583,2,44,2003,143,3
2859,343,6,28756,365,4,1,2004,127,3
2570,229,9,7847,501,4,13,2004,97,5
1594,372,8,1262,599,10,9,2011,4,6
1619,381,4,16310,638,9,38,2003,165,4
1635,383,3,1471,212,6,9,2009,44,7
2245,102,1,21875,197,9,26,2000,17,3
868,213,10,13285,432,10,34,2003,64,2
1420,365,7,26101,480,1,19,2006,138,2
684,43,4,29159,164,6,11,2018,191,4
1764,161,3,25362,629,7,33,2021,51,4
1936,447,3,26072,295,2,37,2021,63,5
361,238,10,10669,584,4,6,2012,198,5
194,48,7,2842,490,8,48,2007,115,7
683,20,2,2017,534,6,29,2018,144,2
2515,287,5,28164,474,10,4,2014,170,3
107,339,3,11973,225,5,35,2021,177,1
715,176,10,17492,518,2,2,2021,39,4
1577,316,4,24315,143,9,1,2019,146,7
428,213,1,12534,321,9,28,2014,112,5
96,44,3,17518,440,3,46,2004,131,1
2134,159,9,8905,442,10,26,2016,36,6
2003,422,8,13130,290,9,16,2018,164,5
1030,241,8,5420,555,5,48,2009,88,6
117,171,8,394,516,1,13,2015,179,7
1578,391,5,24047,214,2,40,2009,16,5
1628,249,5,15028,313,8,22,2001,159,3
936,375,10,16922,526,7,28,2018,183,5
1658,221,10,3943,407,2,39,2003,150,7
2740,254,3,17241,595,10,16,2021,90,5
1074,104,4,26582,348,10,8,2014,146,3
995,351,4,14474,499,6,29,2006,200,2
2807,437,5,29893,668,8,29,2017,18,6
687,241,5,26926,224,10,4,2015,200,6
2294,376,8,10006,88,10,39,2005,121,1
2784,2,1,23118,481,9,31,2012,172,6
1440,167,3,7687,107,10,29,2000,156,1
1073,142,5,15272,506,4,39,2002,147,7
1971,321,6,9040,93,2,16,2013,48,2
1387,327,2,23091,267,3,15,2011,67,4
426,298,4,21780,334,5,39,2008,145,2
1087,157,3,26386,382,6,16,2011,185,1
2341,90,6,82,345,10,38,2008,95,5
2695,123,7,9607,598,8,44,2006,187,2
796,388,10,11675,110,5,9,2010,87,4
1438,102,1,24294,591,9,29,2016,32,5
1324,69,2,17633,577,7,18,2014,11,4
241,450,10,4479,596,5,32,2002,133,1
922,220,9,2240,198,6,10,2000,20,4
2922,392,2,1164,175,1,21,2010,80,6
2435,299,1,46,125,10,41,2016,26,5
1626,223,8,18614,108,1,50,2005,138,6
1451,119,1,20703,330,10,41,2018,131,1
2981,50,2,19308,539,3,45,2018,82,6
396,108,1,29792,338,1,4,2008,189,1
1614,377,3,8368,450,2,36,2018,42,6
1224,57,1,8745,192,2,21,2004,7,6
1030,64,1,27511,459,2,4,2004,81,2
658,54,1,24791,189,9,47,2001,197,3
189,179,10,15089,613,10,12,2015,68,6
2379,53,3,9764,299,2,37,2009,137,7
2228,33,1,4189,533,9,6,2013,42,1
2610,336,3,9329,273,2,20,2009,104,5
204,262,6,23560,326,7,4,2010,145,4
456,29,9,1020,498,10,48,2016,32,5
385,351,9,13941,667,9,18,2015,122,2
339,157,4,18584,532,1,12,2004,46,3
590,128,8,26984,423,10,21,2001,54,2
1380,318,1,21820,387,9,45,2018,78,6
1349,9,7,22483,145,10,25,2002,197,7
2078,185,6,2427,465,9,19,2011,64,5
16,235,5,21184,169,9,48,2010,31,2
294,396,10,8887,586,2,7,2013,43,7
2950,168,10,20,380,1,5,2003,86,2
279,133,3,20805,231,1,36,2010,52,3
1616,106,10,14314,474,10,44,2019,93,3
1643,13,8,11472,600,8,50,2006,50,1
2739,131,10,13430,639,8,6,2019,110,2
1046,192,6,15384,129,7,48,2007,115,1
1346,424,3,16229,604,10,45,2014,118,3
2986,182,10,17226,509,1,1,2009,138,5
2353,60,9,16312,415,8,13,2016,52,1
2891,144,4,26105,536,6,49,2001,48,4
1923,124,1,29561,311,5,15,2009,144,6
455,402,9,16813,461,10,21,2001,85,1
890,34,8,18502,557,5,12,2000,9,5
2354,6,1,10790,415,8,14,2006,165,1
1228,46,5,29890,328,7,32,2014,170,6
2872,368,5,10040,679,4,31,2009,80,1
826,450,4,28716,671,8,36,2003,114,6
623,428,4,17126,211,6,40,2002,101,6
1241,45,1,12073,369,1,29,2002,121,6
363,327,2,11591,374,5,22,2011,99,3
1506,131,3,28245,432,7,34,2000,129,5
2814,127,1,22536,483,10,9,2018,69,1
1954,1,3,12115,480,1,31,2004,187,4
1190,83,4,6123,333,5,24,2020,195,7
1458,182,10,3823,283,2,26,2012,148,2
2483,146,3,9372,260,10,47,2006,182,5
771,29,7,13166,555,2,38,2011,92,7
1543,253,6,26148,335,1,26,2007,159,7
554,76,1,17484,643,10,40,2005,142,6
1848,406,8,6759,527,10,5,2011,153,4
231,446,7,22974,416,2,19,2007,146,7
2340,13,4,18035,478,2,37,2000,60,4
2508,244,9,16710,204,10,42,2017,5,3
1046,428,2,15727,207,5,43,2010,183,6
2110,426,9,23110,314,3,38,2007,178,3
2329,114,1,12013,539,3,24,2004,161,4
1941,431,8,4025,217,3,35,2001,41,7
247,225,6,11365,662,2,39,2001,173,3
2698,232,9,21786,288,10,6,2007,35,3
1094,314,4,29977,308,8,32,2021,75,1
1392,411,10,10857,425,4,7,2002,32,6
628,136,2,26415,578,2,24,2016,134,7
1468,57,6,13719,429,8,33,2008,25,5
2882,286,8,8399,243,6,49,2019,57,6
74,14,9,17833,187,1,4,2020,146,1
169,249,2,26854,280,8,14,2005,142,5
2857,69,3,26774,159,4,21,2020,81,7
2074,175,8,1418,616,3,42,2003,47,2
1290,154,1,24769,132,5,45,2021,52,6
656,11,2,29149,211,5,23,2019,73,6
486,327,10,29401,279,7,3,2018,147,3
1559,80,8,2861,652,10,8,2006,56,3
827,437,4,6495,621,6,49,2011,43,1
1361,184,2,28027,638,10,26,2011,158,6
4,13,8,18963,376,4,43,2013,15,4
1658,204,6,12106,177,2,32,2010,60,2
1162,419,5,27664,246,5,45,2009,152,3
2721,76,10,15653,603,7,2,2015,46,1
948,266,9,6722,331,5,26,2014,155,1
2389,375,2,29181,467,2,34,2005,128,2
837,47,8,8564,201,10,2,2000,139,3
169,2,7,29962,183,6,38,2001,40,6
564,398,4,10294,607,8,6,2009,46,5
2123,165,6,23262,557,6,4,2016,164,5
565,112,2,15019,537,3,18,2013,47,4
82,371,2,13370,467,8,20,2016,130,3
538,359,5,13423,249,1,22,2002,190,4
1074,91,10,25986,465,7,32,2002,151,5
1483,43,10,2431,212,5,10,2004,184,7
993,22,6,15734,575,10,34,2008,7,6
937,382,1,6636,184,9,24,2004,77,1
